t,bgx,bgy,bgz
65.29,-0.008573532052548974,-3.4874058959223157e-06,2.248771517378391e-15
65.3,-0.00857353205254791,-3.4874058959244083e-06,2.24877151737832e-15
65.31,-0.008573532052546854,-3.4874058959264878e-06,2.2487715173782494e-15
65.32000000000001,-0.008573532052545805,-3.4874058959285545e-06,2.2487715173781795e-15
65.33,-0.00857353205254476,-3.487405895930608e-06,2.24877151737811e-15
65.34,-0.008573532052543723,-3.487405895932649e-06,2.248771517378041e-15
65.35,-0.008573532052542692,-3.4874058959346773e-06,2.2487715173779725e-15
65.36,-0.008573532052541669,-3.487405895936693e-06,2.2487715173779042e-15
65.37,-0.00857353205254065,-3.4874058959386956e-06,2.2487715173778364e-15
65.38,-0.00857353205253964,-3.487405895940686e-06,2.248771517377769e-15
65.39,-0.008573532052538635,-3.487405895942664e-06,2.248771517377702e-15
65.4,-0.008573532052537636,-3.4874058959446295e-06,2.2487715173776352e-15
65.41,-0.008573532052536643,-3.4874058959465828e-06,2.248771517377569e-15
65.42,-0.008573532052535656,-3.4874058959485237e-06,2.248771517377503e-15
65.43,-0.008573532052534676,-3.487405895950453e-06,2.2487715173774376e-15
65.44,-0.008573532052533701,-3.4874058959523697e-06,2.2487715173773725e-15
65.45,-0.008573532052532733,-3.4874058959542747e-06,2.248771517377308e-15
65.46000000000001,-0.00857353205253177,-3.487405895956168e-06,2.2487715173772436e-15
65.47,-0.008573532052530815,-3.487405895958049e-06,2.2487715173771797e-15
65.48,-0.008573532052529864,-3.4874058959599185e-06,2.248771517377116e-15
65.49,-0.00857353205252892,-3.4874058959617764e-06,2.248771517377053e-15
65.5,-0.008573532052527982,-3.4874058959636225e-06,2.2487715173769903e-15
65.51,-0.00857353205252705,-3.487405895965457e-06,2.248771517376928e-15
65.52,-0.008573532052526124,-3.4874058959672804e-06,2.248771517376866e-15
65.53,-0.008573532052525203,-3.4874058959690923e-06,2.2487715173768046e-15
65.54,-0.008573532052524289,-3.487405895970893e-06,2.2487715173767434e-15
65.55,-0.00857353205252338,-3.4874058959726824e-06,2.2487715173766827e-15
65.56,-0.008573532052522476,-3.4874058959744607e-06,2.2487715173766223e-15
65.57000000000001,-0.008573532052521577,-3.4874058959762277e-06,2.2487715173765624e-15
65.58,-0.008573532052520686,-3.4874058959779836e-06,2.248771517376503e-15
65.59,-0.0085735320525198,-3.487405895979729e-06,2.2487715173764437e-15
65.6,-0.008573532052518918,-3.487405895981463e-06,2.248771517376385e-15
65.61,-0.008573532052518042,-3.4874058959831865e-06,2.2487715173763265e-15
65.62,-0.008573532052517171,-3.487405895984899e-06,2.2487715173762685e-15
65.63,-0.008573532052516306,-3.4874058959866013e-06,2.248771517376211e-15
65.64,-0.008573532052515447,-3.487405895988293e-06,2.2487715173761537e-15
65.65,-0.008573532052514593,-3.4874058959899737e-06,2.248771517376097e-15
65.66,-0.008573532052513745,-3.487405895991644e-06,2.2487715173760405e-15
65.67,-0.008573532052512902,-3.487405895993304e-06,2.248771517375984e-15
65.68,-0.008573532052512064,-3.4874058959949534e-06,2.248771517375928e-15
65.69,-0.008573532052511232,-3.4874058959965924e-06,2.2487715173758725e-15
65.7,-0.008573532052510404,-3.4874058959982213e-06,2.2487715173758173e-15
65.71000000000001,-0.008573532052509582,-3.48740589599984e-06,2.2487715173757625e-15
65.72,-0.008573532052508765,-3.4874058960014485e-06,2.248771517375708e-15
65.73,-0.008573532052507953,-3.4874058960030473e-06,2.248771517375654e-15
65.74,-0.008573532052507146,-3.487405896004636e-06,2.2487715173756004e-15
65.75,-0.008573532052506345,-3.4874058960062147e-06,2.2487715173755467e-15
65.76,-0.008573532052505547,-3.4874058960077834e-06,2.2487715173754935e-15
65.77,-0.008573532052504754,-3.4874058960093424e-06,2.2487715173754406e-15
65.78,-0.008573532052503966,-3.4874058960108916e-06,2.248771517375388e-15
65.79,-0.008573532052503184,-3.487405896012431e-06,2.248771517375336e-15
65.8,-0.008573532052502407,-3.4874058960139613e-06,2.2487715173752844e-15
65.81,-0.008573532052501635,-3.4874058960154817e-06,2.2487715173752328e-15
65.82000000000001,-0.008573532052500867,-3.487405896016993e-06,2.2487715173751815e-15
65.83,-0.008573532052500103,-3.487405896018494e-06,2.2487715173751306e-15
65.84,-0.008573532052499345,-3.4874058960199862e-06,2.24877151737508e-15
65.85,-0.008573532052498592,-3.487405896021469e-06,2.24877151737503e-15
65.86,-0.008573532052497843,-3.4874058960229424e-06,2.24877151737498e-15
65.87,-0.008573532052497099,-3.487405896024407e-06,2.2487715173749302e-15
65.88,-0.00857353205249636,-3.487405896025862e-06,2.248771517374881e-15
65.89,-0.008573532052495624,-3.4874058960273084e-06,2.248771517374832e-15
65.9,-0.008573532052494894,-3.4874058960287454e-06,2.2487715173747835e-15
65.91,-0.008573532052494169,-3.4874058960301735e-06,2.248771517374735e-15
65.92,-0.008573532052493447,-3.4874058960315927e-06,2.248771517374687e-15
65.93,-0.00857353205249273,-3.487405896033003e-06,2.248771517374639e-15
65.94,-0.008573532052492018,-3.4874058960344044e-06,2.2487715173745918e-15
65.95,-0.00857353205249131,-3.4874058960357974e-06,2.2487715173745445e-15
65.96000000000001,-0.008573532052490607,-3.4874058960371814e-06,2.2487715173744975e-15
65.97,-0.008573532052489908,-3.487405896038557e-06,2.248771517374451e-15
65.98,-0.008573532052489214,-3.487405896039924e-06,2.248771517374405e-15
65.99,-0.008573532052488524,-3.4874058960412823e-06,2.2487715173743587e-15
66.0,-0.008573532052487839,-3.487405896042632e-06,2.248771517374313e-15
66.01,-0.008573532052487157,-3.4874058960439734e-06,2.2487715173742676e-15
66.02,-0.00857353205248648,-3.4874058960453066e-06,2.2487715173742226e-15
66.03,-0.008573532052485807,-3.4874058960466313e-06,2.2487715173741776e-15
66.04,-0.008573532052485138,-3.4874058960479476e-06,2.248771517374133e-15
66.05,-0.008573532052484473,-3.487405896049256e-06,2.248771517374089e-15
66.06,-0.008573532052483812,-3.487405896050556e-06,2.2487715173740447e-15
66.07000000000001,-0.008573532052483157,-3.4874058960518482e-06,2.248771517374001e-15
66.08,-0.008573532052482504,-3.4874058960531323e-06,2.2487715173739576e-15
66.09,-0.008573532052481856,-3.4874058960544084e-06,2.248771517373914e-15
66.1,-0.008573532052481212,-3.4874058960556764e-06,2.248771517373871e-15
66.11,-0.008573532052480572,-3.4874058960569363e-06,2.2487715173738286e-15
66.12,-0.008573532052479935,-3.4874058960581887e-06,2.248771517373786e-15
66.13,-0.008573532052479304,-3.487405896059433e-06,2.2487715173737438e-15
66.14,-0.008573532052478676,-3.4874058960606696e-06,2.248771517373702e-15
66.15,-0.008573532052478051,-3.4874058960618987e-06,2.24877151737366e-15
66.16,-0.00857353205247743,-3.4874058960631197e-06,2.2487715173736187e-15
66.17,-0.008573532052476815,-3.487405896064333e-06,2.2487715173735777e-15
66.18,-0.008573532052476202,-3.487405896065539e-06,2.2487715173735367e-15
66.19,-0.008573532052475593,-3.4874058960667374e-06,2.248771517373496e-15
66.2,-0.008573532052474988,-3.4874058960679283e-06,2.248771517373456e-15
66.21000000000001,-0.008573532052474386,-3.4874058960691116e-06,2.2487715173734156e-15
66.22,-0.008573532052473787,-3.4874058960702877e-06,2.2487715173733758e-15
66.23,-0.008573532052473194,-3.4874058960714566e-06,2.2487715173733363e-15
66.24,-0.008573532052472604,-3.487405896072618e-06,2.248771517373297e-15
66.25,-0.008573532052472018,-3.487405896073772e-06,2.248771517373258e-15
66.26,-0.008573532052471435,-3.487405896074919e-06,2.248771517373219e-15
66.27,-0.008573532052470856,-3.4874058960760585e-06,2.2487715173731805e-15
66.28,-0.00857353205247028,-3.4874058960771914e-06,2.2487715173731423e-15
66.29,-0.008573532052469707,-3.487405896078317e-06,2.248771517373104e-15
66.3,-0.008573532052469138,-3.4874058960794357e-06,2.248771517373066e-15
66.31,-0.008573532052468573,-3.4874058960805474e-06,2.2487715173730287e-15
66.32000000000001,-0.00857353205246801,-3.487405896081652e-06,2.2487715173729912e-15
66.33,-0.008573532052467452,-3.4874058960827497e-06,2.248771517372954e-15
66.34,-0.008573532052466897,-3.4874058960838407e-06,2.248771517372917e-15
66.35,-0.008573532052466346,-3.487405896084925e-06,2.2487715173728804e-15
66.36,-0.008573532052465797,-3.4874058960860023e-06,2.2487715173728437e-15
66.37,-0.008573532052465253,-3.487405896087073e-06,2.2487715173728074e-15
66.38,-0.008573532052464711,-3.487405896088137e-06,2.2487715173727715e-15
66.39,-0.008573532052464174,-3.4874058960891943e-06,2.2487715173727356e-15
66.4,-0.00857353205246364,-3.487405896090245e-06,2.2487715173727e-15
66.41,-0.008573532052463109,-3.487405896091289e-06,2.2487715173726646e-15
66.42,-0.008573532052462581,-3.4874058960923267e-06,2.2487715173726295e-15
66.43,-0.008573532052462057,-3.487405896093358e-06,2.2487715173725944e-15
66.44,-0.008573532052461537,-3.487405896094383e-06,2.2487715173725597e-15
66.45,-0.00857353205246102,-3.487405896095401e-06,2.2487715173725254e-15
66.46000000000001,-0.008573532052460506,-3.4874058960964127e-06,2.248771517372491e-15
66.47,-0.008573532052459995,-3.4874058960974186e-06,2.248771517372457e-15
66.48,-0.008573532052459486,-3.487405896098418e-06,2.2487715173724232e-15
66.49,-0.008573532052458982,-3.4874058960994112e-06,2.2487715173723897e-15
66.5,-0.00857353205245848,-3.487405896100398e-06,2.248771517372356e-15
66.51,-0.008573532052457982,-3.487405896101379e-06,2.248771517372323e-15
66.52,-0.008573532052457488,-3.4874058961023534e-06,2.24877151737229e-15
66.53,-0.008573532052456995,-3.487405896103322e-06,2.248771517372257e-15
66.54,-0.008573532052456506,-3.4874058961042846e-06,2.2487715173722244e-15
66.55,-0.00857353205245602,-3.487405896105241e-06,2.248771517372192e-15
66.56,-0.008573532052455538,-3.4874058961061913e-06,2.2487715173721597e-15
66.57000000000001,-0.008573532052455058,-3.4874058961071358e-06,2.2487715173721278e-15
66.58,-0.00857353205245458,-3.4874058961080743e-06,2.248771517372096e-15
66.59,-0.008573532052454107,-3.4874058961090073e-06,2.2487715173720643e-15
66.6,-0.008573532052453635,-3.4874058961099343e-06,2.2487715173720327e-15
66.61,-0.008573532052453167,-3.4874058961108555e-06,2.2487715173720016e-15
66.62,-0.008573532052452702,-3.487405896111771e-06,2.2487715173719704e-15
66.63,-0.00857353205245224,-3.487405896112681e-06,2.2487715173719397e-15
66.64,-0.00857353205245178,-3.487405896113585e-06,2.248771517371909e-15
66.65,-0.008573532052451325,-3.4874058961144833e-06,2.2487715173718785e-15
66.66,-0.008573532052450872,-3.487405896115376e-06,2.248771517371848e-15
66.67,-0.00857353205245042,-3.4874058961162634e-06,2.248771517371818e-15
66.68,-0.008573532052449973,-3.487405896117145e-06,2.248771517371788e-15
66.69,-0.008573532052449527,-3.4874058961180214e-06,2.2487715173717586e-15
66.7,-0.008573532052449085,-3.487405896118892e-06,2.248771517371729e-15
66.71000000000001,-0.008573532052448646,-3.4874058961197574e-06,2.2487715173717e-15
66.72,-0.008573532052448209,-3.487405896120617e-06,2.2487715173716707e-15
66.73,-0.008573532052447775,-3.4874058961214718e-06,2.248771517371642e-15
66.74,-0.008573532052447343,-3.487405896122321e-06,2.248771517371613e-15
66.75,-0.008573532052446915,-3.487405896123165e-06,2.2487715173715847e-15
66.76,-0.008573532052446488,-3.4874058961240036e-06,2.2487715173715563e-15
66.77,-0.008573532052446065,-3.487405896124837e-06,2.248771517371528e-15
66.78,-0.008573532052445643,-3.487405896125665e-06,2.2487715173715e-15
66.79,-0.008573532052445225,-3.487405896126488e-06,2.248771517371472e-15
66.8,-0.008573532052444809,-3.4874058961273057e-06,2.2487715173714442e-15
66.81,-0.008573532052444396,-3.4874058961281185e-06,2.2487715173714166e-15
66.82000000000001,-0.008573532052443985,-3.487405896128926e-06,2.2487715173713894e-15
66.83,-0.008573532052443577,-3.4874058961297287e-06,2.2487715173713622e-15
66.84,-0.008573532052443171,-3.487405896130526e-06,2.2487715173713354e-15
66.85,-0.008573532052442769,-3.487405896131319e-06,2.2487715173713086e-15
66.86,-0.008573532052442368,-3.4874058961321067e-06,2.2487715173712817e-15
66.87,-0.008573532052441971,-3.4874058961328894e-06,2.2487715173712553e-15
66.88,-0.008573532052441575,-3.4874058961336674e-06,2.248771517371229e-15
66.89,-0.008573532052441183,-3.4874058961344403e-06,2.248771517371203e-15
66.9,-0.008573532052440793,-3.4874058961352085e-06,2.248771517371177e-15
66.91,-0.008573532052440404,-3.487405896135972e-06,2.2487715173711508e-15
66.92,-0.00857353205244002,-3.4874058961367307e-06,2.248771517371125e-15
66.93,-0.008573532052439636,-3.4874058961374845e-06,2.2487715173710995e-15
66.94,-0.008573532052439256,-3.4874058961382337e-06,2.2487715173710743e-15
66.95,-0.008573532052438878,-3.4874058961389783e-06,2.248771517371049e-15
66.96000000000001,-0.008573532052438501,-3.487405896139718e-06,2.2487715173710238e-15
66.97,-0.008573532052438129,-3.4874058961404534e-06,2.248771517370999e-15
66.98,-0.008573532052437757,-3.487405896141184e-06,2.248771517370974e-15
66.99,-0.008573532052437388,-3.48740589614191e-06,2.2487715173709496e-15
67.0,-0.008573532052437022,-3.4874058961426315e-06,2.248771517370925e-15
67.01,-0.008573532052436657,-3.4874058961433485e-06,2.2487715173709007e-15
67.02,-0.008573532052436295,-3.4874058961440613e-06,2.2487715173708767e-15
67.03,-0.008573532052435936,-3.4874058961447694e-06,2.2487715173708526e-15
67.04,-0.008573532052435578,-3.4874058961454733e-06,2.248771517370829e-15
67.05,-0.008573532052435223,-3.4874058961461725e-06,2.2487715173708053e-15
67.06,-0.008573532052434869,-3.4874058961468675e-06,2.2487715173707816e-15
67.07000000000001,-0.008573532052434519,-3.4874058961475583e-06,2.2487715173707583e-15
67.08,-0.00857353205243417,-3.4874058961482444e-06,2.248771517370735e-15
67.09,-0.008573532052433823,-3.4874058961489262e-06,2.2487715173707118e-15
67.1,-0.00857353205243348,-3.487405896149604e-06,2.248771517370689e-15
67.11,-0.008573532052433138,-3.4874058961502773e-06,2.248771517370666e-15
67.12,-0.008573532052432798,-3.4874058961509464e-06,2.2487715173706436e-15
67.13,-0.00857353205243246,-3.4874058961516118e-06,2.248771517370621e-15
67.14,-0.008573532052432123,-3.487405896152273e-06,2.2487715173705986e-15
67.15,-0.00857353205243179,-3.4874058961529297e-06,2.2487715173705765e-15
67.16,-0.008573532052431459,-3.4874058961535824e-06,2.2487715173705544e-15
67.17,-0.008573532052431129,-3.487405896154231e-06,2.2487715173705323e-15
67.18,-0.008573532052430801,-3.487405896154876e-06,2.2487715173705106e-15
67.19,-0.008573532052430475,-3.4874058961555166e-06,2.248771517370489e-15
67.2,-0.008573532052430152,-3.487405896156153e-06,2.2487715173704672e-15
67.21000000000001,-0.008573532052429831,-3.487405896156786e-06,2.248771517370446e-15
67.22,-0.008573532052429512,-3.4874058961574144e-06,2.2487715173704246e-15
67.23,-0.008573532052429195,-3.487405896158039e-06,2.2487715173704033e-15
67.24,-0.008573532052428879,-3.48740589615866e-06,2.2487715173703824e-15
67.25,-0.008573532052428565,-3.487405896159277e-06,2.2487715173703615e-15
67.26,-0.008573532052428253,-3.4874058961598902e-06,2.2487715173703406e-15
67.27,-0.008573532052427944,-3.4874058961604997e-06,2.24877151737032e-15
67.28,-0.008573532052427637,-3.4874058961611053e-06,2.2487715173702996e-15
67.29,-0.008573532052427332,-3.487405896161707e-06,2.248771517370279e-15
67.3,-0.008573532052427028,-3.487405896162305e-06,2.248771517370259e-15
67.31,-0.008573532052426726,-3.4874058961628993e-06,2.248771517370239e-15
67.32000000000001,-0.008573532052426426,-3.4874058961634897e-06,2.2487715173702188e-15
67.33,-0.008573532052426128,-3.4874058961640767e-06,2.248771517370199e-15
67.34,-0.008573532052425831,-3.48740589616466e-06,2.2487715173701793e-15
67.35,-0.008573532052425536,-3.4874058961652392e-06,2.2487715173701596e-15
67.36,-0.008573532052425243,-3.4874058961658152e-06,2.2487715173701403e-15
67.37,-0.008573532052424952,-3.4874058961663874e-06,2.248771517370121e-15
67.38,-0.008573532052424662,-3.487405896166956e-06,2.2487715173701016e-15
67.39,-0.008573532052424374,-3.4874058961675216e-06,2.2487715173700823e-15
67.4,-0.00857353205242409,-3.487405896168083e-06,2.2487715173700633e-15
67.41,-0.008573532052423807,-3.4874058961686414e-06,2.2487715173700444e-15
67.42,-0.008573532052423526,-3.487405896169196e-06,2.2487715173700255e-15
67.43,-0.008573532052423246,-3.487405896169747e-06,2.248771517370007e-15
67.44,-0.008573532052422969,-3.4874058961702948e-06,2.2487715173699884e-15
67.45,-0.008573532052422693,-3.487405896170839e-06,2.24877151736997e-15
67.46000000000001,-0.008573532052422419,-3.48740589617138e-06,2.2487715173699517e-15
67.47,-0.008573532052422147,-3.4874058961719173e-06,2.2487715173699336e-15
67.48,-0.008573532052421876,-3.4874058961724513e-06,2.2487715173699154e-15
67.49,-0.008573532052421607,-3.487405896172982e-06,2.2487715173698973e-15
67.5,-0.008573532052421338,-3.4874058961735097e-06,2.2487715173698795e-15
67.51,-0.008573532052421071,-3.487405896174034e-06,2.2487715173698618e-15
67.52,-0.008573532052420806,-3.487405896174555e-06,2.248771517369844e-15
67.53,-0.008573532052420542,-3.4874058961750725e-06,2.2487715173698267e-15
67.54,-0.00857353205242028,-3.487405896175587e-06,2.2487715173698093e-15
67.55,-0.00857353205242002,-3.487405896176098e-06,2.248771517369792e-15
67.56,-0.008573532052419761,-3.4874058961766064e-06,2.2487715173697746e-15
67.57000000000001,-0.008573532052419505,-3.4874058961771113e-06,2.2487715173697577e-15
67.58,-0.00857353205241925,-3.487405896177613e-06,2.2487715173697407e-15
67.59,-0.008573532052418996,-3.4874058961781116e-06,2.2487715173697237e-15
67.6,-0.008573532052418745,-3.487405896178607e-06,2.2487715173697068e-15
67.61,-0.008573532052418495,-3.4874058961790997e-06,2.2487715173696902e-15
67.62,-0.008573532052418247,-3.487405896179589e-06,2.2487715173696736e-15
67.63,-0.008573532052418,-3.487405896180075e-06,2.248771517369657e-15
67.64,-0.008573532052417754,-3.4874058961805583e-06,2.248771517369641e-15
67.65,-0.00857353205241751,-3.4874058961810385e-06,2.2487715173696247e-15
67.66,-0.008573532052417267,-3.487405896181516e-06,2.2487715173696086e-15
67.67,-0.008573532052417026,-3.48740589618199e-06,2.2487715173695924e-15
67.68,-0.008573532052416786,-3.4874058961824615e-06,2.2487715173695766e-15
67.69,-0.008573532052416549,-3.48740589618293e-06,2.248771517369561e-15
67.7,-0.008573532052416313,-3.4874058961833954e-06,2.248771517369545e-15
67.71000000000001,-0.008573532052416078,-3.487405896183858e-06,2.2487715173695293e-15
67.72,-0.008573532052415844,-3.4874058961843174e-06,2.248771517369514e-15
67.73,-0.008573532052415612,-3.4874058961847744e-06,2.2487715173694985e-15
67.74,-0.008573532052415381,-3.4874058961852284e-06,2.248771517369483e-15
67.75,-0.008573532052415152,-3.4874058961856794e-06,2.2487715173694678e-15
67.76,-0.008573532052414925,-3.4874058961861275e-06,2.2487715173694528e-15
67.77,-0.0085735320524147,-3.487405896186573e-06,2.2487715173694378e-15
67.78,-0.008573532052414474,-3.4874058961870156e-06,2.2487715173694228e-15
67.79,-0.00857353205241425,-3.4874058961874557e-06,2.2487715173694078e-15
67.8,-0.008573532052414028,-3.4874058961878927e-06,2.248771517369393e-15
67.81,-0.008573532052413808,-3.4874058961883272e-06,2.2487715173693782e-15
67.82000000000001,-0.008573532052413589,-3.487405896188759e-06,2.2487715173693636e-15
67.83,-0.00857353205241337,-3.487405896189188e-06,2.248771517369349e-15
67.84,-0.008573532052413154,-3.4874058961896143e-06,2.2487715173693344e-15
67.85,-0.008573532052412939,-3.487405896190038e-06,2.2487715173693202e-15
67.86,-0.008573532052412725,-3.487405896190459e-06,2.248771517369306e-15
67.87,-0.008573532052412512,-3.4874058961908772e-06,2.248771517369292e-15
67.88,-0.0085735320524123,-3.487405896191293e-06,2.2487715173692776e-15
67.89,-0.00857353205241209,-3.4874058961917065e-06,2.248771517369264e-15
67.9,-0.008573532052411882,-3.4874058961921173e-06,2.24877151736925e-15
67.91,-0.008573532052411674,-3.4874058961925256e-06,2.2487715173692362e-15
67.92,-0.008573532052411468,-3.4874058961929313e-06,2.2487715173692224e-15
67.93,-0.008573532052411263,-3.4874058961933345e-06,2.2487715173692086e-15
67.94,-0.00857353205241106,-3.487405896193735e-06,2.2487715173691952e-15
67.95,-0.008573532052410857,-3.4874058961941332e-06,2.2487715173691818e-15
67.96000000000001,-0.008573532052410656,-3.487405896194529e-06,2.2487715173691684e-15
67.97,-0.008573532052410456,-3.487405896194922e-06,2.248771517369155e-15
67.98,-0.008573532052410258,-3.4874058961953123e-06,2.2487715173691416e-15
67.99,-0.00857353205241006,-3.4874058961957002e-06,2.2487715173691285e-15
68.0,-0.008573532052409865,-3.487405896196086e-06,2.2487715173691155e-15
68.01,-0.00857353205240967,-3.4874058961964694e-06,2.2487715173691025e-15
68.02,-0.008573532052409476,-3.48740589619685e-06,2.2487715173690895e-15
68.03,-0.008573532052409284,-3.4874058961972287e-06,2.248771517369077e-15
68.04,-0.008573532052409093,-3.487405896197605e-06,2.2487715173690643e-15
68.05,-0.008573532052408904,-3.4874058961979788e-06,2.2487715173690516e-15
68.06,-0.008573532052408715,-3.48740589619835e-06,2.248771517369039e-15
68.07000000000001,-0.008573532052408527,-3.4874058961987195e-06,2.2487715173690264e-15
68.08,-0.008573532052408342,-3.4874058961990863e-06,2.248771517369014e-15
68.09,-0.008573532052408156,-3.487405896199451e-06,2.248771517369002e-15
68.1,-0.008573532052407972,-3.487405896199813e-06,2.2487715173689897e-15
68.11,-0.00857353205240779,-3.487405896200173e-06,2.2487715173689775e-15
68.12,-0.008573532052407608,-3.487405896200531e-06,2.2487715173689653e-15
68.13,-0.008573532052407427,-3.4874058962008866e-06,2.248771517368953e-15
68.14,-0.008573532052407249,-3.48740589620124e-06,2.248771517368941e-15
68.15,-0.00857353205240707,-3.487405896201591e-06,2.2487715173689294e-15
68.16,-0.008573532052406893,-3.48740589620194e-06,2.2487715173689175e-15
68.17,-0.008573532052406716,-3.4874058962022868e-06,2.2487715173689057e-15
68.18,-0.008573532052406541,-3.4874058962026315e-06,2.248771517368894e-15
68.19,-0.008573532052406367,-3.487405896202974e-06,2.2487715173688824e-15
68.2,-0.008573532052406194,-3.4874058962033142e-06,2.248771517368871e-15
68.21000000000001,-0.008573532052406022,-3.487405896203652e-06,2.2487715173688595e-15
68.22,-0.008573532052405852,-3.487405896203988e-06,2.248771517368848e-15
68.23,-0.008573532052405682,-3.487405896204322e-06,2.2487715173688367e-15
68.24,-0.008573532052405514,-3.4874058962046542e-06,2.2487715173688256e-15
68.25,-0.008573532052405346,-3.487405896204984e-06,2.2487715173688146e-15
68.26,-0.00857353205240518,-3.487405896205312e-06,2.2487715173688035e-15
68.27,-0.008573532052405014,-3.4874058962056376e-06,2.2487715173687925e-15
68.28,-0.00857353205240485,-3.487405896205961e-06,2.2487715173687814e-15
68.29,-0.008573532052404687,-3.4874058962062827e-06,2.2487715173687704e-15
68.3,-0.008573532052404523,-3.4874058962066024e-06,2.2487715173687598e-15
68.31,-0.008573532052404362,-3.48740589620692e-06,2.248771517368749e-15
68.32000000000001,-0.008573532052404203,-3.4874058962072356e-06,2.2487715173687385e-15
68.33,-0.008573532052404043,-3.4874058962075494e-06,2.248771517368728e-15
68.34,-0.008573532052403885,-3.487405896207861e-06,2.248771517368717e-15
68.35000000000001,-0.008573532052403727,-3.4874058962081707e-06,2.2487715173687065e-15
68.36,-0.008573532052403571,-3.4874058962084786e-06,2.2487715173686962e-15
68.37,-0.008573532052403415,-3.4874058962087844e-06,2.248771517368686e-15
68.38,-0.00857353205240326,-3.4874058962090884e-06,2.2487715173686757e-15
68.39,-0.008573532052403108,-3.4874058962093904e-06,2.2487715173686655e-15
68.4,-0.008573532052402955,-3.4874058962096907e-06,2.2487715173686552e-15
68.41,-0.008573532052402804,-3.487405896209989e-06,2.248771517368645e-15
68.42,-0.008573532052402653,-3.4874058962102853e-06,2.248771517368635e-15
68.43,-0.008573532052402504,-3.48740589621058e-06,2.2487715173686253e-15
68.44,-0.008573532052402355,-3.4874058962108727e-06,2.2487715173686154e-15
68.45,-0.008573532052402208,-3.4874058962111637e-06,2.2487715173686055e-15
68.46000000000001,-0.00857353205240206,-3.487405896211453e-06,2.2487715173685957e-15
68.47,-0.008573532052401914,-3.48740589621174e-06,2.248771517368586e-15
68.48,-0.008573532052401769,-3.4874058962120255e-06,2.248771517368576e-15
68.49,-0.008573532052401625,-3.4874058962123093e-06,2.2487715173685665e-15
68.5,-0.00857353205240148,-3.4874058962125914e-06,2.248771517368557e-15
68.51,-0.008573532052401339,-3.4874058962128717e-06,2.2487715173685475e-15
68.52,-0.008573532052401196,-3.4874058962131504e-06,2.248771517368538e-15
68.53,-0.008573532052401056,-3.487405896213427e-06,2.2487715173685286e-15
68.54,-0.008573532052400915,-3.487405896213702e-06,2.248771517368519e-15
68.55,-0.008573532052400776,-3.487405896213975e-06,2.24877151736851e-15
68.56,-0.008573532052400638,-3.4874058962142465e-06,2.248771517368501e-15
68.57000000000001,-0.0085735320524005,-3.4874058962145162e-06,2.248771517368492e-15
68.58,-0.008573532052400364,-3.4874058962147843e-06,2.248771517368483e-15
68.59,-0.008573532052400228,-3.4874058962150507e-06,2.2487715173684738e-15
68.60000000000001,-0.008573532052400093,-3.4874058962153154e-06,2.2487715173684647e-15
68.61,-0.00857353205239996,-3.487405896215579e-06,2.2487715173684556e-15
68.62,-0.008573532052399826,-3.4874058962158406e-06,2.248771517368447e-15
68.63,-0.008573532052399694,-3.4874058962161006e-06,2.2487715173684383e-15
68.64,-0.008573532052399562,-3.487405896216359e-06,2.2487715173684296e-15
68.65,-0.008573532052399432,-3.4874058962166156e-06,2.248771517368421e-15
68.66,-0.008573532052399302,-3.4874058962168706e-06,2.2487715173684123e-15
68.67,-0.008573532052399174,-3.4874058962171243e-06,2.2487715173684036e-15
68.68,-0.008573532052399045,-3.4874058962173762e-06,2.248771517368395e-15
68.69,-0.008573532052398919,-3.4874058962176265e-06,2.2487715173683866e-15
68.7,-0.008573532052398792,-3.487405896217875e-06,2.2487715173683783e-15
68.71000000000001,-0.008573532052398667,-3.4874058962181225e-06,2.24877151736837e-15
68.72,-0.008573532052398542,-3.487405896218368e-06,2.2487715173683618e-15
68.73,-0.008573532052398417,-3.4874058962186125e-06,2.2487715173683535e-15
68.74,-0.008573532052398294,-3.487405896218855e-06,2.2487715173683452e-15
68.75,-0.008573532052398171,-3.487405896219096e-06,2.248771517368337e-15
68.76,-0.00857353205239805,-3.487405896219336e-06,2.2487715173683286e-15
68.77,-0.008573532052397928,-3.487405896219574e-06,2.2487715173683208e-15
68.78,-0.008573532052397808,-3.4874058962198106e-06,2.248771517368313e-15
68.79,-0.008573532052397689,-3.4874058962200457e-06,2.248771517368305e-15
68.8,-0.00857353205239757,-3.4874058962202794e-06,2.248771517368297e-15
68.81,-0.008573532052397453,-3.4874058962205115e-06,2.2487715173682892e-15
68.82000000000001,-0.008573532052397335,-3.4874058962207424e-06,2.2487715173682813e-15
68.83,-0.008573532052397219,-3.487405896220972e-06,2.2487715173682734e-15
68.84,-0.008573532052397102,-3.4874058962211997e-06,2.2487715173682655e-15
68.85000000000001,-0.008573532052396988,-3.4874058962214263e-06,2.248771517368258e-15
68.86,-0.008573532052396873,-3.4874058962216512e-06,2.2487715173682505e-15
68.87,-0.008573532052396759,-3.487405896221875e-06,2.248771517368243e-15
68.88,-0.008573532052396646,-3.487405896222097e-06,2.2487715173682356e-15
68.89,-0.008573532052396533,-3.4874058962223183e-06,2.248771517368228e-15
68.9,-0.008573532052396422,-3.4874058962225376e-06,2.2487715173682206e-15
