t,wx,wy,wz
67.9,-0.2726965,0.1735613,0.0
67.91,-0.2726965,0.1735613,0.0
67.92,-0.2726965,0.1735613,0.0
67.93,-0.2726965,0.1735613,0.0
67.94,-0.2726965,0.1735613,0.0
67.95,-0.2726965,0.1735613,0.0
67.96000000000001,-0.2726965,0.1735613,0.0
67.97,-0.2726965,0.1735613,0.0
67.98,-0.2726965,0.1735613,0.0
67.99,-0.2726965,0.1735613,0.0
68.0,-0.2726965,0.1735613,0.0
68.01,-0.2726965,0.1735613,0.0
68.02,-0.2726965,0.1735613,0.0
68.03,-0.2726965,0.1735613,0.0
68.04,-0.2726965,0.1735613,0.0
68.05,-0.2726965,0.1735613,0.0
68.06,-0.2726965,0.1735613,0.0
68.07000000000001,-0.2726965,0.1735613,0.0
68.08,-0.2726965,0.1735613,0.0
68.09,-0.2726965,0.1735613,0.0
68.1,-0.2726965,0.1735613,0.0
68.11,-0.2726965,0.1735613,0.0
68.12,-0.2726965,0.1735613,0.0
68.13,-0.2726965,0.1735613,0.0
68.14,-0.2726965,0.1735613,0.0
68.15,-0.2726965,0.1735613,0.0
68.16,-0.2726965,0.1735613,0.0
68.17,-0.2726965,0.1735613,0.0
68.18,-0.2726965,0.1735613,0.0
68.19,-0.2726965,0.1735613,0.0
68.2,-0.2726965,0.1735613,0.0
68.21000000000001,-0.2726965,0.1735613,0.0
68.22,-0.2726965,0.1735613,0.0
68.23,-0.2726965,0.1735613,0.0
68.24,-0.2726965,0.1735613,0.0
68.25,-0.2726965,0.1735613,0.0
68.26,-0.2726965,0.1735613,0.0
68.27,-0.2726965,0.1735613,0.0
68.28,-0.2726965,0.1735613,0.0
68.29,-0.2726965,0.1735613,0.0
68.3,-0.2726965,0.1735613,0.0
68.31,-0.2726965,0.1735613,0.0
68.32000000000001,-0.2726965,0.1735613,0.0
68.33,-0.2726965,0.1735613,0.0
68.34,-0.2726965,0.1735613,0.0
68.35000000000001,-0.2726965,0.1735613,0.0
68.36,-0.2726965,0.1735613,0.0
68.37,-0.2726965,0.1735613,0.0
68.38,-0.2726965,0.1735613,0.0
68.39,-0.2726965,0.1735613,0.0
68.4,-0.2726965,0.1735613,0.0
68.41,-0.2726965,0.1735613,0.0
68.42,-0.2726965,0.1735613,0.0
68.43,-0.2726965,0.1735613,0.0
68.44,-0.2726965,0.1735613,0.0
68.45,-0.2726965,0.1735613,0.0
68.46000000000001,-0.2726965,0.1735613,0.0
68.47,-0.2726965,0.1735613,0.0
68.48,-0.2726965,0.1735613,0.0
68.49,-0.2726965,0.1735613,0.0
68.5,-0.2726965,0.1735613,0.0
68.51,-0.2726965,0.1735613,0.0
68.52,-0.2726965,0.1735613,0.0
68.53,-0.2726965,0.1735613,0.0
68.54,-0.2726965,0.1735613,0.0
68.55,-0.2726965,0.1735613,0.0
68.56,-0.2726965,0.1735613,0.0
68.57000000000001,-0.2726965,0.1735613,0.0
68.58,-0.2726965,0.1735613,0.0
68.59,-0.2726965,0.1735613,0.0
68.60000000000001,-0.2726965,0.1735613,0.0
68.61,-0.2726965,0.1735613,0.0
68.62,-0.2726965,0.1735613,0.0
68.63,-0.2726965,0.1735613,0.0
68.64,-0.2726965,0.1735613,0.0
68.65,-0.2726965,0.1735613,0.0
68.66,-0.2726965,0.1735613,0.0
68.67,-0.2726965,0.1735613,0.0
68.68,-0.2726965,0.1735613,0.0
68.69,-0.2726965,0.1735613,0.0
68.7,-0.2726965,0.1735613,0.0
68.71000000000001,-0.2726965,0.1735613,0.0
68.72,-0.2726965,0.1735613,0.0
68.73,-0.2726965,0.1735613,0.0
68.74,-0.2726965,0.1735613,0.0
68.75,-0.2726965,0.1735613,0.0
68.76,-0.2726965,0.1735613,0.0
68.77,-0.2726965,0.1735613,0.0
68.78,-0.2726965,0.1735613,0.0
68.79,-0.2726965,0.1735613,0.0
68.8,-0.2726965,0.1735613,0.0
68.81,-0.2726965,0.1735613,0.0
68.82000000000001,-0.2726965,0.1735613,0.0
68.83,-0.2726965,0.1735613,0.0
68.84,-0.2726965,0.1735613,0.0
68.85000000000001,-0.2726965,0.1735613,0.0
68.86,-0.2726965,0.1735613,0.0
68.87,-0.2726965,0.1735613,0.0
68.88,-0.2726965,0.1735613,0.0
68.89,-0.2726965,0.1735613,0.0
68.9,-0.2726965,0.1735613,0.0
68.91,-0.2726965,0.1735613,0.0
68.92,-0.2726965,0.1735613,0.0
68.93,-0.2726965,0.1735613,0.0
68.94,-0.2726965,0.1735613,0.0
68.95,-0.2726965,0.1735613,0.0
68.96000000000001,-0.2726965,0.1735613,0.0
68.97,-0.2726965,0.1735613,0.0
68.98,-0.2726965,0.1735613,0.0
68.99,-0.2726965,0.1735613,0.0
69.0,-0.2726965,0.1735613,0.0
69.01,-0.2726965,0.1735613,0.0
69.02,-0.2726965,0.1735613,0.0
69.03,-0.2726965,0.1735613,0.0
69.04,-0.2726965,0.1735613,0.0
69.05,-0.2726965,0.1735613,0.0
69.06,-0.2726965,0.1735613,0.0
69.07000000000001,-0.2726965,0.1735613,0.0
69.08,-0.2726965,0.1735613,0.0
69.09,-0.2726965,0.1735613,0.0
69.10000000000001,-0.2726965,0.1735613,0.0
69.11,-0.2726965,0.1735613,0.0
69.12,-0.2726965,0.1735613,0.0
69.13,-0.2726965,0.1735613,0.0
69.14,-0.2726965,0.1735613,0.0
69.15,-0.2726965,0.1735613,0.0
69.16,-0.2726965,0.1735613,0.0
69.17,-0.2726965,0.1735613,0.0
69.18,-0.2726965,0.1735613,0.0
69.19,-0.2726965,0.1735613,0.0
69.2,-0.2726965,0.1735613,0.0
69.21000000000001,-0.2726965,0.1735613,0.0
69.22,-0.2726965,0.1735613,0.0
69.23,-0.2726965,0.1735613,0.0
69.24,-0.2726965,0.1735613,0.0
69.25,-0.2726965,0.1735613,0.0
69.26,-0.2726965,0.1735613,0.0
69.27,-0.2726965,0.1735613,0.0
69.28,-0.2726965,0.1735613,0.0
69.29,-0.2726965,0.1735613,0.0
69.3,-0.2726965,0.1735613,0.0
69.31,-0.2726965,0.1735613,0.0
69.32000000000001,-0.2726965,0.1735613,0.0
69.33,-0.2726965,0.1735613,0.0
69.34,-0.2726965,0.1735613,0.0
69.35000000000001,-0.2726965,0.1735613,0.0
69.36,-0.2726965,0.1735613,0.0
69.37,-0.2726965,0.1735613,0.0
69.38,-0.2726965,0.1735613,0.0
69.39,-0.2726965,0.1735613,0.0
69.4,-0.2726965,0.1735613,0.0
69.41,-0.2726965,0.1735613,0.0
69.42,-0.2726965,0.1735613,0.0
69.43,-0.2726965,0.1735613,0.0
69.44,-0.2726965,0.1735613,0.0
69.45,-0.2726965,0.1735613,0.0
69.46000000000001,-0.2726965,0.1735613,0.0
69.47,-0.2726965,0.1735613,0.0
69.48,-0.2726965,0.1735613,0.0
69.49,-0.2726965,0.1735613,0.0
69.5,-0.2726965,0.1735613,0.0
69.51,-0.2726965,0.1735613,0.0
69.52,-0.2726965,0.1735613,0.0
69.53,-0.2726965,0.1735613,0.0
69.54,-0.2726965,0.1735613,0.0
69.55,-0.2726965,0.1735613,0.0
69.56,-0.2726965,0.1735613,0.0
69.57000000000001,-0.2726965,0.1735613,0.0
69.58,-0.2726965,0.1735613,0.0
69.59,-0.2726965,0.1735613,0.0
69.60000000000001,-0.2726965,0.1735613,0.0
69.61,-0.2726965,0.1735613,0.0
69.62,-0.2726965,0.1735613,0.0
69.63,-0.2726965,0.1735613,0.0
69.64,-0.2726965,0.1735613,0.0
69.65,-0.2726965,0.1735613,0.0
69.66,-0.2726965,0.1735613,0.0
69.67,-0.2726965,0.1735613,0.0
69.68,-0.2726965,0.1735613,0.0
69.69,-0.2726965,0.1735613,0.0
69.7,-0.2726965,0.1735613,0.0
69.71000000000001,-0.2726965,0.1735613,0.0
69.72,-0.2726965,0.1735613,0.0
69.73,-0.2726965,0.1735613,0.0
69.74,-0.2726965,0.1735613,0.0
69.75,-0.2726965,0.1735613,0.0
69.76,-0.2726965,0.1735613,0.0
69.77,-0.2726965,0.1735613,0.0
69.78,-0.2726965,0.1735613,0.0
69.79,-0.2726965,0.1735613,0.0
69.8,-0.2726965,0.1735613,0.0
69.81,-0.2726965,0.1735613,0.0
69.82000000000001,-0.2726965,0.1735613,0.0
69.83,-0.2726965,0.1735613,0.0
69.84,-0.2726965,0.1735613,0.0
69.85000000000001,-0.2726965,0.1735613,0.0
69.86,-0.2726965,0.1735613,0.0
69.87,-0.2726965,0.1735613,0.0
69.88,-0.2726965,0.1735613,0.0
69.89,-0.2726965,0.1735613,0.0
69.9,-0.2726965,0.1735613,0.0
69.91,-0.2726965,0.1735613,0.0
69.92,-0.2726965,0.1735613,0.0
69.93,-0.2726965,0.1735613,0.0
69.94,-0.2726965,0.1735613,0.0
69.95,-0.2726965,0.1735613,0.0
69.96000000000001,-0.2726965,0.1735613,0.0
69.97,-0.2726965,0.1735613,0.0
69.98,-0.2726965,0.1735613,0.0
69.99,-0.2726965,0.1735613,0.0
70.0,-0.2726965,0.1735613,0.0
70.01,-0.2726965,0.1735613,0.0
70.02,-0.2726965,0.1735613,0.0
70.03,-0.2726965,0.1735613,0.0
70.04,-0.2726965,0.1735613,0.0
70.05,-0.2726965,0.1735613,0.0
70.06,-0.2726965,0.1735613,0.0
70.07000000000001,-0.2726965,0.1735613,0.0
70.08,-0.2726965,0.1735613,0.0
70.09,-0.2726965,0.1735613,0.0
70.10000000000001,-0.2726965,0.1735613,0.0
70.11,-0.2726965,0.1735613,0.0
70.12,-0.2726965,0.1735613,0.0
70.13,-0.2726965,0.1735613,0.0
70.14,-0.2726965,0.1735613,0.0
70.15,-0.2726965,0.1735613,0.0
70.16,-0.2726965,0.1735613,0.0
70.17,-0.2726965,0.1735613,0.0
70.18,-0.2726965,0.1735613,0.0
70.19,-0.2726965,0.1735613,0.0
70.2,-0.2726965,0.1735613,0.0
70.21000000000001,-0.2726965,0.1735613,0.0
70.22,-0.2726965,0.1735613,0.0
70.23,-0.2726965,0.1735613,0.0
70.24,-0.2726965,0.1735613,0.0
70.25,-0.2726965,0.1735613,0.0
70.26,-0.2726965,0.1735613,0.0
70.27,-0.2726965,0.1735613,0.0
70.28,-0.2726965,0.1735613,0.0
70.29,-0.2726965,0.1735613,0.0
70.3,-0.2726965,0.1735613,0.0
70.31,-0.2726965,0.1735613,0.0
70.32000000000001,-0.2726965,0.1735613,0.0
70.33,-0.2726965,0.1735613,0.0
70.34,-0.2726965,0.1735613,0.0
70.35000000000001,-0.2726965,0.1735613,0.0
70.36,-0.2726965,0.1735613,0.0
70.37,-0.2726965,0.1735613,0.0
70.38,-0.2726965,0.1735613,0.0
70.39,-0.2726965,0.1735613,0.0
70.4,-0.2726965,0.1735613,0.0
70.41,-0.2726965,0.1735613,0.0
70.42,-0.2726965,0.1735613,0.0
70.43,-0.2726965,0.1735613,0.0
70.44,-0.2726965,0.1735613,0.0
70.45,-0.2726965,0.1735613,0.0
70.46000000000001,-0.2726965,0.1735613,0.0
70.47,-0.2726965,0.1735613,0.0
70.48,-0.2726965,0.1735613,0.0
70.49,-0.2726965,0.1735613,0.0
70.5,-0.2726965,0.1735613,0.0
70.51,-0.2726965,0.1735613,0.0
70.52,-0.2726965,0.1735613,0.0
70.53,-0.2726965,0.1735613,0.0
70.54,-0.2726965,0.1735613,0.0
70.55,-0.2726965,0.1735613,0.0
70.56,-0.2726965,0.1735613,0.0
70.57000000000001,-0.2726965,0.1735613,0.0
70.58,-0.2726965,0.1735613,0.0
70.59,-0.2726965,0.1735613,0.0
70.60000000000001,-0.2726965,0.1735613,0.0
70.61,-0.2726965,0.1735613,0.0
70.62,-0.2726965,0.1735613,0.0
70.63,-0.2726965,0.1735613,0.0
70.64,-0.2726965,0.1735613,0.0
70.65,-0.2726965,0.1735613,0.0
70.66,-0.2726965,0.1735613,0.0
70.67,-0.2726965,0.1735613,0.0
70.68,-0.2726965,0.1735613,0.0
70.69,-0.2726965,0.1735613,0.0
70.7,-0.2726965,0.1735613,0.0
70.71000000000001,-0.2726965,0.1735613,0.0
70.72,-0.2726965,0.1735613,0.0
70.73,-0.2726965,0.1735613,0.0
70.74,-0.2726965,0.1735613,0.0
70.75,-0.2726965,0.1735613,0.0
70.76,-0.2726965,0.1735613,0.0
70.77,-0.2726965,0.1735613,0.0
70.78,-0.2726965,0.1735613,0.0
70.79,-0.2726965,0.1735613,0.0
70.8,-0.2726965,0.1735613,0.0
70.81,-0.2726965,0.1735613,0.0
70.82000000000001,-0.2726965,0.1735613,0.0
70.83,-0.2726965,0.1735613,0.0
70.84,-0.2726965,0.1735613,0.0
70.85000000000001,-0.2726965,0.1735613,0.0
70.86,-0.2726965,0.1735613,0.0
70.87,-0.2726965,0.1735613,0.0
70.88,-0.2726965,0.1735613,0.0
70.89,-0.2726965,0.1735613,0.0
70.9,-0.2726965,0.1735613,0.0
70.91,-0.2726965,0.1735613,0.0
70.92,-0.2726965,0.1735613,0.0
70.93,-0.2726965,0.1735613,0.0
70.94,-0.2726965,0.1735613,0.0
70.95,-0.2726965,0.1735613,0.0
70.96000000000001,-0.2726965,0.1735613,0.0
70.97,-0.2726965,0.1735613,0.0
70.98,-0.2726965,0.1735613,0.0
70.99,-0.2726965,0.1735613,0.0
71.0,-0.2726965,0.1735613,0.0
71.01,-0.2726965,0.1735613,0.0
71.02,-0.2726965,0.1735613,0.0
71.03,-0.2726965,0.1735613,0.0
71.04,-0.2726965,0.1735613,0.0
71.05,-0.2726965,0.1735613,0.0
71.06,-0.2726965,0.1735613,0.0
71.07000000000001,-0.2726965,0.1735613,0.0
71.08,-0.2726965,0.1735613,0.0
71.09,-0.2726965,0.1735613,0.0
71.10000000000001,-0.2726965,0.1735613,0.0
71.11,-0.2726965,0.1735613,0.0
71.12,-0.2726965,0.1735613,0.0
71.13,-0.2726965,0.1735613,0.0
71.14,-0.2726965,0.1735613,0.0
71.15,-0.2726965,0.1735613,0.0
71.16,-0.2726965,0.1735613,0.0
71.17,-0.2726965,0.1735613,0.0
71.18,-0.2726965,0.1735613,0.0
71.19,-0.2726965,0.1735613,0.0
71.2,-0.2726965,0.1735613,0.0
71.21000000000001,-0.2726965,0.1735613,0.0
71.22,-0.2726965,0.1735613,0.0
71.23,-0.2726965,0.1735613,0.0
71.24,-0.2726965,0.1735613,0.0
71.25,-0.2726965,0.1735613,0.0
71.26,-0.2726965,0.1735613,0.0
71.27,-0.2726965,0.1735613,0.0
71.28,-0.2726965,0.1735613,0.0
71.29,-0.2726965,0.1735613,0.0
71.3,-0.2726965,0.1735613,0.0
71.31,-0.2726965,0.1735613,0.0
71.32000000000001,-0.2726965,0.1735613,0.0
71.33,-0.2726965,0.1735613,0.0
71.34,-0.2726965,0.1735613,0.0
71.35000000000001,-0.2726965,0.1735613,0.0
71.36,-0.2726965,0.1735613,0.0
71.37,-0.2726965,0.1735613,0.0
71.38,-0.2726965,0.1735613,0.0
71.39,-0.2726965,0.1735613,0.0
71.4,-0.2726965,0.1735613,0.0
71.41,-0.2726965,0.1735613,0.0
71.42,-0.2726965,0.1735613,0.0
71.43,-0.2726965,0.1735613,0.0
71.44,-0.2726965,0.1735613,0.0
71.45,-0.2726965,0.1735613,0.0
71.46000000000001,-0.2726965,0.1735613,0.0
71.47,-0.2726965,0.1735613,0.0
71.48,-0.2726965,0.1735613,0.0
71.49,-0.2726965,0.1735613,0.0
71.5,-0.2726965,0.1735613,0.0
71.51,-0.2726965,0.1735613,0.0
71.52,-0.2726965,0.1735613,0.0
71.53,-0.2726965,0.1735613,0.0
71.54,-0.2726965,0.1735613,0.0
71.55,-0.2726965,0.1735613,0.0
71.56,-0.2726965,0.1735613,0.0
71.57000000000001,-0.2726965,0.1735613,0.0
71.58,-0.2726965,0.1735613,0.0
71.59,-0.2726965,0.1735613,0.0
71.60000000000001,-0.2726965,0.1735613,0.0
71.61,-0.2726965,0.1735613,0.0
71.62,-0.2726965,0.1735613,0.0
71.63,-0.2726965,0.1735613,0.0
71.64,-0.2726965,0.1735613,0.0
71.65,-0.2726965,0.1735613,0.0
71.66,-0.2726965,0.1735613,0.0
71.67,-0.2726965,0.1735613,0.0
71.68,-0.2726965,0.1735613,0.0
71.69,-0.2726965,0.1735613,0.0
71.7,-0.2726965,0.1735613,0.0
71.71000000000001,-0.2726965,0.1735613,0.0
71.72,-0.2726965,0.1735613,0.0
71.73,-0.2726965,0.1735613,0.0
71.74,-0.2726965,0.1735613,0.0
71.75,-0.2726965,0.1735613,0.0
71.76,-0.2726965,0.1735613,0.0
71.77,-0.2726965,0.1735613,0.0
71.78,-0.2726965,0.1735613,0.0
71.79,-0.2726965,0.1735613,0.0
71.8,-0.2726965,0.1735613,0.0
71.81,-0.2726965,0.1735613,0.0
71.82000000000001,-0.2726965,0.1735613,0.0
71.83,-0.2726965,0.1735613,0.0
71.84,-0.2726965,0.1735613,0.0
71.85000000000001,-0.2726965,0.1735613,0.0
71.86,-0.2726965,0.1735613,0.0
71.87,-0.2726965,0.1735613,0.0
71.88,-0.2726965,0.1735613,0.0
71.89,-0.2726965,0.1735613,0.0
71.9,-0.2726965,0.1735613,0.0
71.91,-0.2726965,0.1735613,0.0
71.92,-0.2726965,0.1735613,0.0
71.93,-0.2726965,0.1735613,0.0
71.94,-0.2726965,0.1735613,0.0
71.95,-0.2726965,0.1735613,0.0
71.96000000000001,-0.2726965,0.1735613,0.0
71.97,-0.2726965,0.1735613,0.0
71.98,-0.2726965,0.1735613,0.0
71.99,-0.2726965,0.1735613,0.0
72.0,-0.2726965,0.1735613,0.0
72.01,-0.2726965,0.1735613,0.0
72.02,-0.2726965,0.1735613,0.0
72.03,-0.2726965,0.1735613,0.0
72.04,-0.2726965,0.1735613,0.0
72.05,-0.2726965,0.1735613,0.0
72.06,-0.2726965,0.1735613,0.0
72.07000000000001,-0.2726965,0.1735613,0.0
72.08,-0.2726965,0.1735613,0.0
72.09,-0.2726965,0.1735613,0.0
72.10000000000001,-0.2726965,0.1735613,0.0
72.11,-0.2726965,0.1735613,0.0
72.12,-0.2726965,0.1735613,0.0
72.13,-0.2726965,0.1735613,0.0
72.14,-0.2726965,0.1735613,0.0
72.15,-0.2726965,0.1735613,0.0
72.16,-0.2726965,0.1735613,0.0
72.17,-0.2726965,0.1735613,0.0
72.18,-0.2726965,0.1735613,0.0
72.19,-0.2726965,0.1735613,0.0
72.2,-0.2726965,0.1735613,0.0
72.21000000000001,-0.2726965,0.1735613,0.0
72.22,-0.2726965,0.1735613,0.0
72.23,-0.2726965,0.1735613,0.0
72.24,-0.2726965,0.1735613,0.0
72.25,-0.2726965,0.1735613,0.0
72.26,-0.2726965,0.1735613,0.0
72.27,-0.2726965,0.1735613,0.0
72.28,-0.2726965,0.1735613,0.0
72.29,-0.2726965,0.1735613,0.0
72.3,-0.2726965,0.1735613,0.0
72.31,-0.2726965,0.1735613,0.0
72.32000000000001,-0.2726965,0.1735613,0.0
72.33,-0.2726965,0.1735613,0.0
72.34,-0.2726965,0.1735613,0.0
72.35000000000001,-0.2726965,0.1735613,0.0
72.36,-0.2726965,0.1735613,0.0
72.37,-0.2726965,0.1735613,0.0
72.38,-0.2726965,0.1735613,0.0
72.39,-0.2726965,0.1735613,0.0
72.4,-0.2726965,0.1735613,0.0
72.41,-0.2726965,0.1735613,0.0
72.42,-0.2726965,0.1735613,0.0
72.43,-0.2726965,0.1735613,0.0
72.44,-0.2726965,0.1735613,0.0
72.45,-0.2726965,0.1735613,0.0
72.46000000000001,-0.2726965,0.1735613,0.0
72.47,-0.2726965,0.1735613,0.0
72.48,-0.2726965,0.1735613,0.0
72.49,-0.2726965,0.1735613,0.0
72.5,-0.2726965,0.1735613,0.0
72.51,-0.2726965,0.1735613,0.0
72.52,-0.2726965,0.1735613,0.0
72.53,-0.2726965,0.1735613,0.0
72.54,-0.2726965,0.1735613,0.0
72.55,-0.2726965,0.1735613,0.0
72.56,-0.2726965,0.1735613,0.0
72.57000000000001,-0.2726965,0.1735613,0.0
72.58,-0.2726965,0.1735613,0.0
72.59,-0.2726965,0.1735613,0.0
72.60000000000001,-0.2726965,0.1735613,0.0
72.61,-0.2726965,0.1735613,0.0
72.62,-0.2726965,0.1735613,0.0
72.63,-0.2726965,0.1735613,0.0
72.64,-0.2726965,0.1735613,0.0
72.65,-0.2726965,0.1735613,0.0
72.66,-0.2726965,0.1735613,0.0
72.67,-0.2726965,0.1735613,0.0
72.68,-0.2726965,0.1735613,0.0
72.69,-0.2726965,0.1735613,0.0
72.7,-0.2726965,0.1735613,0.0
72.71000000000001,-0.2726965,0.1735613,0.0
72.72,-0.2726965,0.1735613,0.0
72.73,-0.2726965,0.1735613,0.0
72.74,-0.2726965,0.1735613,0.0
72.75,-0.2726965,0.1735613,0.0
72.76,-0.2726965,0.1735613,0.0
72.77,-0.2726965,0.1735613,0.0
72.78,-0.2726965,0.1735613,0.0
72.79,-0.2726965,0.1735613,0.0
72.8,-0.2726965,0.1735613,0.0
72.81,-0.2726965,0.1735613,0.0
72.82000000000001,-0.2726965,0.1735613,0.0
72.83,-0.2726965,0.1735613,0.0
72.84,-0.2726965,0.1735613,0.0
72.85000000000001,-0.2726965,0.1735613,0.0
72.86,-0.2726965,0.1735613,0.0
72.87,-0.2726965,0.1735613,0.0
72.88,-0.2726965,0.1735613,0.0
72.89,-0.2726965,0.1735613,0.0
72.9,-0.2726965,0.1735613,0.0
72.91,-0.2726965,0.1735613,0.0
72.92,-0.2726965,0.1735613,0.0
72.93,-0.2726965,0.1735613,0.0
72.94,-0.2726965,0.1735613,0.0
72.95,-0.2726965,0.1735613,0.0
72.96000000000001,-0.2726965,0.1735613,0.0
72.97,-0.2726965,0.1735613,0.0
72.98,-0.2726965,0.1735613,0.0
72.99,-0.2726965,0.1735613,0.0
73.0,-0.2726965,0.1735613,0.0
73.01,-0.2726965,0.1735613,0.0
73.02,-0.2726965,0.1735613,0.0
73.03,-0.2726965,0.1735613,0.0
73.04,-0.2726965,0.1735613,0.0
73.05,-0.2726965,0.1735613,0.0
73.06,-0.2726965,0.1735613,0.0
73.07000000000001,-0.2726965,0.1735613,0.0
73.08,-0.2726965,0.1735613,0.0
73.09,-0.2726965,0.1735613,0.0
73.10000000000001,-0.2726965,0.1735613,0.0
73.11,-0.2726965,0.1735613,0.0
73.12,-0.2726965,0.1735613,0.0
73.13,-0.2726965,0.1735613,0.0
73.14,-0.2726965,0.1735613,0.0
73.15,-0.2726965,0.1735613,0.0
73.16,-0.2726965,0.1735613,0.0
73.17,-0.2726965,0.1735613,0.0
73.18,-0.2726965,0.1735613,0.0
73.19,-0.2726965,0.1735613,0.0
73.2,-0.2726965,0.1735613,0.0
73.21000000000001,-0.2726965,0.1735613,0.0
73.22,-0.2726965,0.1735613,0.0
73.23,-0.2726965,0.1735613,0.0
73.24,-0.2726965,0.1735613,0.0
73.25,-0.2726965,0.1735613,0.0
73.26,-0.2726965,0.1735613,0.0
73.27,-0.2726965,0.1735613,0.0
73.28,-0.2726965,0.1735613,0.0
73.29,-0.2726965,0.1735613,0.0
73.3,-0.2726965,0.1735613,0.0
73.31,-0.2726965,0.1735613,0.0
73.32000000000001,-0.2726965,0.1735613,0.0
73.33,-0.2726965,0.1735613,0.0
73.34,-0.2726965,0.1735613,0.0
73.35000000000001,-0.2726965,0.1735613,0.0
73.36,-0.2726965,0.1735613,0.0
73.37,-0.2726965,0.1735613,0.0
73.38,-0.2726965,0.1735613,0.0
73.39,-0.2726965,0.1735613,0.0
73.4,-0.2726965,0.1735613,0.0
73.41,-0.2726965,0.1735613,0.0
73.42,-0.2726965,0.1735613,0.0
73.43,-0.2726965,0.1735613,0.0
73.44,-0.2726965,0.1735613,0.0
73.45,-0.2726965,0.1735613,0.0
73.46000000000001,-0.2726965,0.1735613,0.0
73.47,-0.2726965,0.1735613,0.0
73.48,-0.2726965,0.1735613,0.0
73.49,-0.2726965,0.1735613,0.0
73.5,-0.2726965,0.1735613,0.0
73.51,-0.2726965,0.1735613,0.0
73.52,-0.2726965,0.1735613,0.0
73.53,-0.2726965,0.1735613,0.0
73.54,-0.2726965,0.1735613,0.0
73.55,-0.2726965,0.1735613,0.0
73.56,-0.2726965,0.1735613,0.0
73.57000000000001,-0.2726965,0.1735613,0.0
73.58,-0.2726965,0.1735613,0.0
73.59,-0.2726965,0.1735613,0.0
73.60000000000001,-0.2726965,0.1735613,0.0
73.61,-0.2726965,0.1735613,0.0
73.62,-0.2726965,0.1735613,0.0
73.63,-0.2726965,0.1735613,0.0
73.64,-0.2726965,0.1735613,0.0
73.65,-0.2726965,0.1735613,0.0
73.66,-0.2726965,0.1735613,0.0
73.67,-0.2726965,0.1735613,0.0
73.68,-0.2726965,0.1735613,0.0
73.69,-0.2726965,0.1735613,0.0
73.7,-0.2726965,0.1735613,0.0
73.71000000000001,-0.2726965,0.1735613,0.0
73.72,-0.2726965,0.1735613,0.0
73.73,-0.2726965,0.1735613,0.0
73.74,-0.2726965,0.1735613,0.0
73.75,-0.2726965,0.1735613,0.0
73.76,-0.2726965,0.1735613,0.0
73.77,-0.2726965,0.1735613,0.0
73.78,-0.2726965,0.1735613,0.0
73.79,-0.2726965,0.1735613,0.0
73.8,-0.2726965,0.1735613,0.0
73.81,-0.2726965,0.1735613,0.0
73.82000000000001,-0.2726965,0.1735613,0.0
73.83,-0.2726965,0.1735613,0.0
73.84,-0.2726965,0.1735613,0.0
73.85000000000001,-0.2726965,0.1735613,0.0
73.86,-0.2726965,0.1735613,0.0
73.87,-0.2726965,0.1735613,0.0
73.88,-0.2726965,0.1735613,0.0
73.89,-0.2726965,0.1735613,0.0
73.9,-0.2726965,0.1735613,0.0
73.91,-0.2726965,0.1735613,0.0
73.92,-0.2726965,0.1735613,0.0
73.93,-0.2726965,0.1735613,0.0
73.94,-0.2726965,0.1735613,0.0
73.95,-0.2726965,0.1735613,0.0
73.96000000000001,-0.2726965,0.1735613,0.0
73.97,-0.2726965,0.1735613,0.0
73.98,-0.2726965,0.1735613,0.0
73.99,-0.2726965,0.1735613,0.0
74.0,-0.2726965,0.1735613,0.0
74.01,-0.2726965,0.1735613,0.0
74.02,-0.2726965,0.1735613,0.0
74.03,-0.2726965,0.1735613,0.0
74.04,-0.2726965,0.1735613,0.0
74.05,-0.2726965,0.1735613,0.0
74.06,-0.2726965,0.1735613,0.0
74.07000000000001,-0.2726965,0.1735613,0.0
74.08,-0.2726965,0.1735613,0.0
74.09,-0.2726965,0.1735613,0.0
74.10000000000001,-0.2726965,0.1735613,0.0
74.11,-0.2726965,0.1735613,0.0
74.12,-0.2726965,0.1735613,0.0
74.13,-0.2726965,0.1735613,0.0
74.14,-0.2726965,0.1735613,0.0
74.15,-0.2726965,0.1735613,0.0
74.16,-0.2726965,0.1735613,0.0
74.17,-0.2726965,0.1735613,0.0
74.18,-0.2726965,0.1735613,0.0
74.19,-0.2726965,0.1735613,0.0
74.2,-0.2726965,0.1735613,0.0
74.21000000000001,-0.2726965,0.1735613,0.0
74.22,-0.2726965,0.1735613,0.0
74.23,-0.2726965,0.1735613,0.0
74.24,-0.2726965,0.1735613,0.0
74.25,-0.2726965,0.1735613,0.0
74.26,-0.2726965,0.1735613,0.0
74.27,-0.2726965,0.1735613,0.0
74.28,-0.2726965,0.1735613,0.0
74.29,-0.2726965,0.1735613,0.0
74.3,-0.2726965,0.1735613,0.0
74.31,-0.2726965,0.1735613,0.0
74.32000000000001,-0.2726965,0.1735613,0.0
74.33,-0.2726965,0.1735613,0.0
74.34,-0.2726965,0.1735613,0.0
74.35000000000001,-0.2726965,0.1735613,0.0
74.36,-0.2726965,0.1735613,0.0
74.37,-0.2726965,0.1735613,0.0
74.38,-0.2726965,0.1735613,0.0
74.39,-0.2726965,0.1735613,0.0
74.4,-0.2726965,0.1735613,0.0
